Wordnum_1,Analyzed_1,Word_1,Onset_1,Offset_1,Cloze_1,,,Wordnum_p2,Wordnum_2,Analyzed_2,Word_2,Onset_2,Offset_2,Cloze_2
1568,1,cage?,583.08,583.51,0.00,,,1568,3824,0,and,584.91,585.16,0.37
1569,0,Alex,583.65,583.98,0.17,,,1569,3825,0,so,585.16,585.62,0.00
1570,0,asked.,583.98,584.37,0.17,,,1570,3826,0,are,585.67,586,0.00
1571,0,Javier,584.84,585.17,0.00,,,1571,3827,0,you.,586.059999,586.479999,0.67
1572,0,shook,585.179999,585.419999,0.03,,,1572,3828,0,But,587.29,587.46,0.00
1573,0,his,585.42,585.54,0.97,,,1573,3829,0,that,587.46,587.6,0.00
1574,0,head.,585.54,585.79,1.00,,,1574,3830,0,could,587.599999,587.689999,0.00
1575,0,Turtles,586.12,586.46,0.10,,,1575,3831,0,be,587.7,587.85,0.63
1576,0,can't,586.46,586.71,0.77,,,1576,3832,0,lots,587.849999,588.119999,0.00
1577,0,climb.,586.71,587.11,0.97,,,1577,3833,0,of,588.12,588.26,1.00
1578,0,Especially,587.33,587.9,0.00,,,1578,3834,1,"people,",588.259999,588.679999,0.80
1579,0,aquatic,587.9,588.32,0.00,,,1579,3835,0,Emily,588.71,589.03,0.67
1580,1,turtles.,588.32,588.73,0.87,,,1580,3836,0,said.,589.03,589.37,0.97
1581,0,Tully,589.219999,589.499999,0.20,,,1581,3837,0,Not,590.099999,590.259999,0.00
1582,0,stared,589.509999,590.079999,0.00,,,1582,3838,0,as,590.259999,590.369999,0.00
1583,0,at,590.13,590.31,0.87,,,1583,3839,0,many,590.37,590.6,0.70
1584,0,Javier.,590.309999,590.849999,0.50,,,1584,3840,0,as,590.599999,590.719999,0.87
1585,0,"Hey,",591.75,592.2,0.00,,,1585,3841,0,you,590.719999,590.829999,0.90
1586,0,you,592.629999,592.779999,0.07,,,1586,3842,0,might,590.83,591.01,0.10
1587,0,know,592.779999,592.899999,0.50,,,1587,3843,0,"expect,",591.009999,591.639999,0.00
1588,0,a,592.9,592.97,0.30,,,1588,3844,0,said,591.71,591.94,0.20
1589,0,bunch,592.969999,593.169999,0.00,,,1589,3845,0,Alex.,591.94,592.4,0.27
1590,0,about,593.21,593.41,0.53,,,1590,3846,0,It's,592.99,593.16,0.03
1591,0,"animals,",593.43,593.95,0.00,,,1591,3847,0,important,593.16,593.63,0.00
1592,0,right?,593.949999,594.249999,0.00,,,1592,3848,0,that,593.629999,593.709999,0.43
1593,0,Javier,594.96,595.32,0.27,,,1593,3849,0,we,593.709999,593.859999,0.67
1594,0,shrugged.,595.32,595.81,0.00,,,1594,3850,0,find,593.859999,594.229999,0.53
1595,0,Some.,596.4,596.88,0.00,,,1595,3851,0,"Coco,",594.27,594.9,0.10
1596,0,I,596.93,597.02,0.30,,,1596,3852,0,Tully,595.05,595.36,0.50
1597,0,guess.,597.02,597.48,0.20,,,1597,3853,0,said.,595.36,595.7,0.90
1598,0,My,597.92,598.06,0.00,,,1598,3854,0,She's,596.28,596.57,0.20
1599,0,parents,598.06,598.4,0.00,,,1599,3855,0,pregnant,596.58,597.08,0.33
1600,0,own,598.4,598.48,0.10,,,1600,3856,0,and,597.17,597.26,0.77
1601,0,the,598.48,598.58,0.03,,,1601,3857,0,needs,597.27,597.48,0.40
1602,0,pet,598.58,598.78,0.67,,,1602,3858,0,a,597.48,597.56,0.03
1603,0,shop,598.78,599.03,0.17,,,1603,3859,0,safe,597.56,597.88,0.03
1604,0,Claws,599.1,599.38,0.00,,,1604,3860,0,place,597.88,598.13,0.93
1605,0,and,599.38,599.51,0.67,,,1605,3861,0,to,598.13,598.23,0.93
1606,0,Paws,599.51,599.87,0.70,,,1606,3862,0,lay,598.23,598.41,0.23
1607,0,down,599.9,600.06,0.07,,,1607,3863,0,her,598.41,598.57,0.77
1608,0,at,600.06,600.14,0.00,,,1608,3864,1,eggs.,598.58,599,0.97
1609,0,the,600.15,600.27,0.93,,,1609,3865,0,Emily's,599.88,600.26,0.00
1610,0,Centerville,600.34,600.6,0.00,,,1610,3866,0,face,600.26,600.58,0.50
1611,0,mall.,600.6,601.02,0.67,,,1611,3867,0,went,600.58,600.74,0.07
1612,0,That's,601.6,601.83,0.00,,,1612,3868,0,a,600.74,600.78,0.00
1613,0,right!,601.83,602.1,0.07,,,1613,3869,0,little,600.78,601,0.10
1614,0,Then,602.4,602.51,0.00,,,1614,3870,0,white.,601,601.32,0.17
1615,0,you,602.51,602.6,0.13,,,1615,3871,0,Really?,601.98,602.58,0.00
1616,0,can,602.599999,602.719999,0.40,,,1616,3872,0,she,602.91,603.11,0.23
1617,0,help,602.72,602.99,0.43,,,1617,3873,0,squeaked.,603.11,603.52,0.00
1618,0,"us,",602.99,603.3,0.70,,,1618,3874,0,I,604.139999,604.499999,0.17
1619,0,Tully,603.66,603.96,0.70,,,1619,3875,0,thought,604.74,604.97,0.10
1620,0,said,603.96,604.24,0.87,,,1620,3876,0,Coco,605.02,605.34,0.10
1621,0,as,604.3,604.46,0.03,,,1621,3877,0,was,605.34,605.52,0.93
1622,0,she,604.46,604.59,0.87,,,1622,3878,0,a,605.52,605.56,0.90
1623,0,whipped,604.59,604.83,0.00,,,1623,3879,1,boy.,605.559999,606.059999,0.70
1624,0,out,604.83,604.91,0.57,,,1624,3880,0,Nope!,606.719999,607.099999,0.00
1625,0,her,604.929999,605.059999,0.67,,,1625,3881,0,Surprise!,607.36,608.16,0.00
1626,0,notebook.,605.059999,605.529999,0.67,,,1626,3882,0,Caleb,608.37,608.77,0.00
1627,0,What,606.29,606.5,0.03,,,1627,3883,0,said.,608.77,609.06,0.77
1628,0,do,606.5,606.54,0.30,,,1628,3884,0,"Well,",609.78,610.13,0.00
1629,0,you,606.54,606.65,0.73,,,1629,3885,0,I,610.41,610.5,0.43
1630,0,mean,606.65,606.92,0.03,,,1630,3886,0,don't,610.5,610.68,0.30
1631,0,by,606.92,607.23,0.30,,,1631,3887,0,think,610.690001,610.880001,0.07
1632,0,aquatic,607.259999,607.829999,0.00,,,1632,3888,0,I,610.879999,610.939999,0.27
1633,1,turtle?,607.83,608.25,0.00,,,1633,3889,0,can,610.940001,611.110001,0.20
1634,0,Aquatic,609.299999,609.719999,0.03,,,1634,3890,0,help,611.109999,611.329999,0.67
1635,1,turtles,609.719999,610.099999,0.90,,,1635,3891,0,you.,611.33,611.57,0.87
1636,0,need,610.1,610.22,0.00,,,1636,3892,0,Sorry!,611.85,612.35,0.03
1637,0,to,610.23,610.34,0.37,,,1637,3893,0,Emily,613.04,613.35,0.40
1638,0,be,610.34,610.42,0.60,,,1638,3894,0,said,613.36,613.58,1.00
1639,0,in,610.42,610.54,0.80,,,1639,3895,0,trying,613.59,613.86,0.00
1640,0,water,610.539999,610.939999,0.70,,,1640,3896,0,to,613.86,613.96,0.97
1641,0,most,610.959999,611.169999,0.00,,,1641,3897,0,walk,613.96,614.17,0.07
1642,0,of,611.17,611.26,0.93,,,1642,3898,0,away.,614.17,614.55,0.93
1643,0,the,611.26,611.33,1.00,,,1643,3899,0,Tully,615.3,615.56,0.23
1644,0,"time,",611.33,611.73,1.00,,,1644,3900,0,was,615.56,615.72,0.03
1645,0,that's,612.35,612.53,0.00,,,1645,3901,0,getting,615.72,615.98,0.03
1646,0,why,612.53,612.63,0.47,,,1646,3902,0,one,615.98,616.12,0.00
1647,0,their,612.63,612.79,0.00,,,1647,3903,0,of,616.12,616.19,0.43
1648,0,feet,612.799999,613.029999,0.13,,,1648,3904,0,those,616.19,616.38,0.10
1649,0,are,613.03,613.1,0.90,,,1649,3905,0,funny,616.38,616.75,0.00
1650,0,webbed.,613.1,613.45,0.83,,,1650,3906,0,detective,616.75,617.35,0.00
1651,0,Land,614.24,614.55,0.00,,,1651,3907,0,feelings,617.35,617.72,0.50
1652,0,turtles,614.55,615.01,0.87,,,1652,3908,0,in,617.72,617.81,0.03
1653,0,like,615.01,615.18,0.00,,,1653,3909,0,her,617.81,617.95,0.63
1654,0,to,615.18,615.3,0.50,,,1654,3910,0,belly.,617.95,618.45,0.03
1655,0,swim,615.3,615.7,0.00,,,1655,3911,0,"Emily,",619.25,619.82,0.07
1656,0,"sometimes,",615.71,616.3,0.00,,,1656,3912,0,maybe,620.29,620.54,0.00
1657,0,but,616.72,616.87,0.83,,,1657,3913,0,you,620.54,620.71,0.73
1658,0,they,616.87,616.96,0.67,,,1658,3914,0,can,620.74,621.09,0.07
1659,0,spend,616.96,617.21,0.00,,,1659,3915,0,help,621.099999,621.379999,0.63
1660,0,a,617.21,617.27,0.03,,,1660,3916,0,us.,621.38,621.72,0.87
1661,0,lot,617.27,617.42,0.87,,,1661,3917,0,Can,622.3,622.48,0.03
1662,0,of,617.42,617.52,1.00,,,1662,3918,0,we,622.48,622.62,0.00
1663,0,"time,",617.52,617.99,0.73,,,1663,3919,0,see,622.62,622.76,0.13
1664,0,"well,",618.08,618.45,0.00,,,1664,3920,0,the,622.76,622.86,0.13
1665,0,on,618.76,618.98,0.47,,,1665,3921,0,book,622.86,623.09,0.53
1666,1,land.,618.98,619.41,0.73,,,1666,3922,0,you,623.09,623.18,0.63
1667,0,What,620.389999,620.599999,0.03,,,1667,3923,0,were,623.179999,623.299999,0.07
1668,0,kind,620.599999,620.789999,0.00,,,1668,3924,0,looking,623.3,623.58,0.03
1669,0,of,620.79,620.91,0.97,,,1669,3925,0,at?,623.58,623.82,0.00
1670,0,aquatic,620.91,621.31,0.00,,,1670,3926,0,she,624.3,624.54,0.00
1671,0,turtle,621.309999,621.599999,1.00,,,1671,3927,0,asked.,624.54,624.95,0.37
1672,0,is,621.599999,621.729999,0.47,,,1672,3928,0,Emily,625.7,626.05,0.23
1673,0,Coco?,621.73,622.21,0.00,,,1673,3929,0,"hesitated,",626.049999,626.709999,0.00
1674,0,Tully,622.86,623.18,0.20,,,1674,3930,0,biting,626.91,627.24,0.00
1675,0,asked.,623.19,623.59,0.90,,,1675,3931,0,her,627.24,627.39,1.00
1676,0,Javier,624.28,624.65,0.10,,,1676,3932,0,lower,627.389999,627.689999,0.00
1677,0,shrugged,624.65,624.94,0.13,,,1677,3933,1,lip.,627.69,628.06,0.97
1678,0,again.,624.94,625.32,0.00,,,1678,3934,0,Okay.,629.059999,629.729999,0.00
1679,0,I,626,626.09,0.73,,,1679,3935,0,It's,630.049999,630.299999,0.03
1680,0,don't,626.09,626.24,0.83,,,1680,3936,0,"just,",630.3,630.61,0.10
1681,0,know.,626.24,626.61,1.00,,,1681,3937,0,you,630.7,630.86,0.00
1682,0,Some,627.07,627.27,0.00,,,1682,3938,0,"know,",630.86,631.2,0.13
1683,0,kind,627.27,627.43,0.23,,,1683,3939,0,a,631.29,631.41,0.13
1684,0,of,627.429999,627.559999,0.97,,,1684,3940,1,turtle,631.41,631.72,0.07
1685,1,map,627.559999,627.839999,0.00,,,1685,3941,0,"book,",631.72,632.05,0.57
1686,0,turtle.,627.839999,628.229999,0.10,,,1686,3942,0,because,632.39,632.66,0.07
1687,0,The,628.690001,628.810001,0.00,,,1687,3943,0,I,632.66,632.74,0.97
1688,0,pattern,628.809999,629.369999,0.00,,,1688,3944,0,have,632.75,632.96,0.30
1689,0,of,629.379999,629.599999,0.20,,,1689,3945,0,a,632.96,633,0.90
1690,0,"white,",629.6,629.88,0.00,,,1690,3946,0,turtle,633,633.34,0.73
1691,0,"black,",630.01,630.4,0.10,,,1691,3947,0,already.,633.34,633.76,0.00
1692,0,and,630.43,630.65,0.77,,,1692,3948,0,As,633.99,634.32,0.00
1693,0,green,630.65,630.91,0.50,,,1693,3949,0,a,634.32,634.38,0.03
1694,0,lines,630.91,631.32,0.00,,,1694,3950,0,"pet,",634.38,634.7,0.33
1695,0,and,631.32,631.49,0.00,,,1695,3951,0,at,634.81,635,0.07
1696,0,circles,631.49,631.98,0.10,,,1696,3952,0,home.,635,635.42,0.70
1697,0,all,632.02,632.19,0.00,,,1697,3953,0,She,636.23,636.46,0.27
1698,0,over,632.19,632.38,0.27,,,1698,3954,0,handed,636.46,636.78,0.03
1699,0,his,632.38,632.54,0.47,,,1699,3955,0,Tully,636.78,637.07,0.07
1700,0,carapace,633.22,633.23,0.00,,,1700,3956,0,the,637.07,637.18,0.93
1701,0,looks,633.27,633.5,0.10,,,1701,3957,1,book:,637.18,637.51,1.00
1702,0,like,633.5,633.62,1.00,,,1702,3958,0,The,638.07,638.23,0.00
1703,0,a,633.62,633.66,0.80,,,1703,3959,0,Care,638.23,638.68,0.03
1704,0,"map,",633.66,634.08,0.73,,,1704,3960,0,and,638.679999,638.929999,0.00
1705,0,but,634.78,634.92,0.03,,,1705,3961,0,Feeding,638.929999,639.349999,0.17
1706,0,there,634.92,635.04,0.00,,,1706,3962,0,of,639.389999,639.539999,0.83
1707,0,are,635.04,635.11,0.80,,,1707,3963,0,Aquatic,639.54,640.04,0.00
1708,0,lots,635.11,635.39,0.00,,,1708,3964,1,Turtles.,640.04,640.59,0.73
1709,0,of,635.41,635.441,1.00,,,1709,3965,0,Tully,641.219999,641.499999,0.40
1710,0,different,635.44,635.73,0.17,,,1710,3966,0,stared,641.5,641.76,0.00
1711,0,kinds,635.73,635.94,0.37,,,1711,3967,0,at,641.759999,641.839999,0.87
1712,0,of,635.94,636.06,0.93,,,1712,3968,0,the,641.84,641.94,0.83
1713,0,map,636.06,636.28,0.37,,,1713,3969,0,cover.,641.94,642.36,0.03
1714,0,turtles.,636.28,636.69,0.77,,,1714,3970,0,Emily,643.27,643.87,0.10
1715,0,And,637.05,637.2,0.00,,,1715,3971,0,Isn't,644.37,644.65,0.00
1716,0,we,637.2,637.29,0.10,,,1716,3972,0,your,644.65,644.8,0.17
1717,0,don't,637.29,637.44,0.40,,,1717,3973,0,turtle,644.83,645.32,0.80
1718,0,have,637.44,637.61,0.10,,,1718,3974,0,a,645.429999,645.539999,0.63
1719,0,any,637.67,637.97,0.17,,,1719,3975,0,box,645.54,645.99,0.13
1720,0,as,637.97,638.14,0.00,,,1720,3976,1,turtle?,645.99,646.45,0.00
1721,0,pretty,638.16,638.43,0.00,,,1721,3977,0,Tully,646.869999,647.179999,0.20
1722,0,as,638.429999,638.589999,0.90,,,1722,3978,0,asked.,647.199999,647.649999,0.77
1723,0,Coco,638.59,638.94,0.93,,,1723,3979,0,Yes.,648.38,648.94,0.00
1724,0,at,638.94,639.06,0.13,,,1724,3980,0,Box,649.87,650.21,0.00
1725,0,the,639.059999,639.169999,0.87,,,1725,3981,1,turtles,650.21,650.59,0.97
1726,0,pet,639.179999,639.409999,0.40,,,1726,3982,0,are,650.63,650.92,0.77
1727,1,store.,639.41,639.76,0.37,,,1727,3983,0,land,650.92,651.33,0.10
1728,0,Tully,640.63,640.89,0.17,,,1728,3984,1,"turtles,",651.38,651.85,0.87
1729,0,stopped,640.889999,641.209999,0.00,,,1729,3985,0,right?,651.85,652.2,0.00
1730,0,him,641.21,641.46,0.00,,,1730,3986,0,"Yes,",653.22,653.72,0.00
1731,0,and,641.52,641.67,0.57,,,1731,3987,0,Emily,654.57,654.9,0.37
1732,0,wrinkled,641.67,641.97,0.00,,,1732,3988,0,said,654.91,655.16,0.53
1733,0,her,641.969999,642.069999,0.90,,,1733,3989,0,so,655.16,655.43,0.03
1734,0,nose.,642.07,642.44,0.60,,,1734,3990,0,softly,655.43,656.1,0.00
1735,0,"Wait,",643.139999,643.509999,0.03,,,1735,3991,0,that,656.15,656.32,0.40
1736,0,what,644.25,644.41,0.33,,,1736,3992,0,they,656.32,656.43,0.20
1737,0,is,644.41,644.51,0.03,,,1737,3993,0,could,656.429999,656.549999,0.67
1738,0,a,644.51,644.52,0.23,,,1738,3994,0,barely,656.559999,656.929999,0.50
1739,0,carapace?,645.46,645.47,0.00,,,1739,3995,0,hear,656.929999,657.189999,0.93
1740,0,His,646.27,646.44,0.03,,,1740,3996,0,her.,657.19,657.49,0.90
1741,0,"shell,",646.440001,646.820001,0.87,,,1741,3997,0,But,658.34,658.51,0.00
1742,0,Javier,647.029999,647.429999,0.43,,,1742,3998,0,this,658.51,658.7,0.10
1743,0,explained.,647.43,647.99,0.03,,,1743,3999,0,book,658.7,658.9,0.40
1744,0,"Oh,",648.549999,648.959999,0.43,,,1744,4000,0,is,658.9,659.01,0.83
1745,0,why,649.4,649.59,0.00,,,1745,4001,0,for,659.01,659.14,0.10
1746,0,didn't,649.58,649.72,0.10,,,1746,4002,0,taking,659.139999,659.479999,0.00
1747,0,you,649.72,649.88,0.67,,,1747,4003,0,care,659.48,659.81,0.77
1748,0,say,649.88,650.14,0.53,,,1748,4004,0,of,659.82,659.96,0.97
1749,0,that,650.14,650.37,0.47,,,1749,4005,0,an,659.96,660.05,0.00
1750,0,silly!,650.37,650.88,0.00,,,1750,4006,0,aquatic,660.05,660.53,0.80
1751,0,Tully,651.51,651.79,0.13,,,1751,4007,1,turtle,660.54,660.98,0.97
1752,0,laughed,651.79,652.28,0.00,,,1752,4008,0,a,661.28,661.36,0.00
1753,0,and,652.37,652.53,0.17,,,1753,4009,0,water,661.36,661.74,0.17
1754,0,all,652.54,652.72,0.00,,,1754,4010,0,turtle.,661.74,662.2,0.87
1755,0,of,652.72,652.8,0.20,,,1755,4011,0,Coco,663.219999,663.589999,0.00
1756,0,them,652.8,652.97,0.13,,,1756,4012,0,is,663.589999,663.729999,0.63
1757,0,continued,652.97,653.5,0.00,,,1757,4013,0,an,663.73,663.83,0.50
1758,0,going,653.5,653.76,0.00,,,1758,4014,0,aquatic,663.83,664.2,1.00
1759,0,over,653.78,654.17,0.07,,,1759,4015,0,"turtle,",664.199999,664.769999,0.97
1760,0,Tully's,654.23,654.54,0.00,,,1760,4016,0,right?,665.029999,665.449999,0.00
1761,0,notes.,654.57,655,0.40,,,1761,4017,0,Emily,666.38,666.72,0.07
1762,0,"Suddenly,",656.099999,656.719999,0.00,,,1762,4018,0,nodded.,666.72,667.17,0.00
1763,0,the,656.889999,656.989999,0.13,,,1763,4019,0,Her,667.6,667.76,0.00
1764,0,most,656.99,657.22,0.00,,,1764,4020,0,lower,667.76,668.05,0.00
1765,0,popular,657.23,657.78,0.00,,,1765,4021,0,lip,668.05,668.22,0.93
1766,0,girl,657.78,658.04,0.37,,,1766,4022,0,was,668.22,668.4,0.27
1767,0,in,658.04,658.18,0.90,,,1767,4023,0,trembling.,668.4,669.01,0.33
1768,0,"class,",658.179999,658.699999,0.10,,,1768,4024,0,"Emily,",669.96,670.58,0.00
1769,0,"Megan,",658.79,659.27,0.00,,,1769,4025,0,Tully,671.16,671.46,0.17
1770,0,pranced,659.55,659.9,0.00,,,1770,4026,0,said,671.46,671.66,0.57
1771,0,over,659.9,660.15,0.30,,,1771,4027,0,gently.,671.66,672.14,0.00
1772,0,to,660.15,660.31,0.87,,,1772,4028,0,Is,672.73,672.88,0.07
1773,0,see,660.309999,660.489999,0.00,,,1773,4029,0,there,672.88,673.02,0.07
1774,0,what,660.49,660.63,0.67,,,1774,4030,0,something,673.02,673.4,0.17
1775,0,the,660.63,660.73,0.00,,,1775,4031,0,you,673.4,673.51,0.83
1776,0,Gumshoe,660.73,660.84,0.03,,,1776,4032,0,want,673.51,673.71,0.63
1777,0,gang,661.11,661.32,0.60,,,1777,4033,0,to,673.72,673.83,1.00
1778,0,was,661.32,661.44,0.70,,,1778,4034,0,tell,673.83,674.13,0.83
1779,0,up,661.44,661.61,0.33,,,1779,4035,0,us?,674.13,674.47,0.00
1780,0,to.,661.61,661.89,0.97,,,1780,4036,0,Emily,675.37,675.68,0.30
1781,0,What's,662.639999,662.839999,0.00,,,1781,4037,0,started,675.679999,676.009999,0.00
1782,0,all,662.839999,662.949999,0.00,,,1782,4038,0,to,676.01,676.1,0.70
1783,0,the,662.95,663.08,0.77,,,1783,4039,0,cry.,676.099999,676.599999,0.50
1784,0,excitement,663.08,663.67,0.00,,,1784,4040,0,I'm,677.349999,677.589999,0.00
1785,0,over,663.67,663.85,0.00,,,1785,4041,0,sorry.,677.59,678.13,0.53
1786,0,here?,663.849999,664.439999,0.00,,,1786,4042,0,I,678.24,678.42,0.87
1787,0,Alex,665.309999,665.589999,0.00,,,1787,4043,0,took,678.42,678.64,0.37
1788,0,was,665.59,665.71,0.00,,,1788,4044,0,Coco.,678.65,679.12,0.73
1789,0,about,665.709999,666.029999,0.10,,,1789,4045,0,It,679.27,679.45,0.07
1790,0,to,666.029999,666.109999,0.97,,,1790,4046,0,was,679.45,679.63,0.77
1791,0,tell,666.109999,666.369999,0.27,,,1791,4047,0,me.,679.639999,680.069999,0.13
1792,0,"her,",666.37,666.64,0.63,,,1792,4048,0,But,680.87,681.06,0.00
1793,0,but,666.73,666.94,0.47,,,1793,4049,0,why?,681.059999,681.629999,0.00
1794,0,Tully,666.94,667.27,0.43,,,1794,4050,0,Caleb,681.87,682.28,0.00
1795,0,narrowed,667.27,667.69,0.00,,,1795,4051,0,asked.,682.279999,682.679999,0.93
1796,0,her,667.69,667.87,0.63,,,1796,4052,0,Emily,683.34,683.69,0.13
1797,1,eyes,667.87,668.07,0.50,,,1797,4053,0,sniffed.,683.690001,684.210001,0.00
1798,0,at,668.07,668.17,0.47,,,1798,4054,0,Because,684.88,685.37,0.23
1799,0,him.,668.17,668.41,0.43,,,1799,4055,0,my,685.72,685.94,0.07
1800,0,Just,669.35,669.62,0.00,,,1800,4056,0,turtle,685.97,686.35,0.63
1801,0,"then,",669.62,669.9,0.20,,,1801,4057,0,ran,686.35,686.55,0.00
1802,0,Tully,670.22,670.48,0.13,,,1802,4058,0,away.,686.55,687.03,1.00
1803,0,noticed,670.48,670.76,0.03,,,1803,4059,0,On,687.45,687.63,0.00
1804,0,something,670.76,671.15,0.00,,,1804,4060,0,"Tuesday,",687.66,688.3,0.10
1805,0,about,671.16,671.43,0.03,,,1805,4061,0,I,688.36,688.48,0.30
1806,0,Megan's,671.43,671.81,0.03,,,1806,4062,0,took,688.48,688.7,0.07
1807,0,black,671.86,672.22,0.00,,,1807,4063,0,Bubbles,688.7,689,0.00
1808,0,V-neck,672.63,672.64,0.00,,,1808,4064,0,out,689,689.17,0.20
1809,1,sweater.,672.64,673.09,0.33,,,1809,4065,0,to,689.17,689.27,0.33
1810,0,She,673.93,674.17,0.17,,,1810,4066,0,play,689.27,689.52,0.43
1811,0,reached,674.17,674.5,0.00,,,1811,4067,0,in,689.52,689.63,0.00
1812,0,over,674.5,674.83,0.33,,,1812,4068,0,my,689.63,689.75,0.03
1813,0,and,674.86,675.03,0.37,,,1813,4069,0,"backyard,",689.76,690.43,0.13
1814,0,plucked,675.03,675.36,0.03,,,1814,4070,0,so,690.56,690.66,0.00
1815,0,off,675.36,675.53,0.03,,,1815,4071,0,he,690.68,690.75,0.20
1816,0,a,675.55,675.64,0.67,,,1816,4072,0,could,690.76,690.89,0.47
1817,0,short,675.639999,676.189999,0.00,,,1817,4073,0,have,690.9,691.1,0.07
1818,0,white,676.36,676.84,0.37,,,1818,4074,0,some,691.1,691.27,0.60
1819,1,hair.,676.94,677.45,0.73,,,1819,4075,0,fun,691.27,691.48,0.17
1820,0,Ewwwww!,678.22,678.94,0.00,,,1820,4076,0,in,691.48,691.58,0.23
1821,0,What,679.37,679.65,0.13,,,1821,4077,0,the,691.58,691.68,1.00
1822,0,is,679.77,680.06,0.63,,,1822,4078,0,sunshine.,691.68,692.32,0.00
1823,0,that?,680.11,680.58,0.00,,,1823,4079,0,I,692.98,693.16,0.03
1824,0,Megan,681.13,681.44,0.23,,,1824,4080,0,thought,693.17,693.47,0.00
1825,0,squealed.,681.44,681.93,0.00,,,1825,4081,0,he,693.469999,693.569999,0.63
1826,0,Tully,682.59,682.88,0.47,,,1826,4082,0,was,693.57,693.74,0.17
1827,0,held,682.889999,683.109999,0.00,,,1827,4083,0,taking,693.74,694.04,0.00
1828,0,it,683.109999,683.209999,0.23,,,1828,4084,0,a,694.04,694.09,0.83
1829,0,between,683.209999,683.509999,0.00,,,1829,4085,0,nap,694.09,694.51,0.57
1830,0,her,683.51,683.63,0.83,,,1830,4086,0,so,694.83,694.96,0.07
1831,0,fingertips,683.629999,684.199999,0.00,,,1831,4087,0,I,694.96,695.04,0.93
1832,0,with,684.199999,684.379999,0.00,,,1832,4088,0,went,695.04,695.23,0.37
1833,0,one,684.38,684.56,0.00,,,1833,4089,0,inside,695.23,695.63,0.50
1834,0,hand,684.56,684.88,0.40,,,1834,4090,0,for,695.63,695.75,0.10
1835,0,and,685.059999,685.199999,0.77,,,1835,4091,0,a,695.75,695.81,0.77
1836,0,picked,685.2,685.47,0.00,,,1836,4092,0,drink,695.809999,696.039999,0.10
1837,0,up,685.47,685.64,0.33,,,1837,4093,0,of,696.04,696.18,0.23
1838,0,one,685.64,685.77,0.03,,,1838,4094,1,water.,696.179999,696.599999,0.87
1839,0,of,685.77,685.87,0.37,,,1839,4095,0,I,697.23,697.36,0.07
1840,0,the,685.87,685.94,0.80,,,1840,4096,0,guess,697.36,697.71,0.03
1841,0,white,685.94,686.22,0.03,,,1841,4097,0,turtles,697.74,698.08,0.00
1842,1,hairs,686.22,686.54,0.93,,,1842,4098,0,can,698.08,698.23,0.23
1843,0,stuck,686.55,686.86,0.00,,,1843,4099,0,move,698.23,698.45,0.17
1844,0,to,686.86,687.02,0.53,,,1844,4100,0,really,698.469999,698.789999,0.00
1845,0,the,687.02,687.13,0.30,,,1845,4101,0,fast,698.79,699.24,0.90
1846,0,knees,687.13,687.41,0.03,,,1846,4102,0,when,699.24,699.34,0.40
1847,0,of,687.41,687.55,0.90,,,1847,4103,0,they,699.339999,699.449999,0.77
1848,0,her,687.55,687.7,0.50,,,1848,4104,0,want,699.45,699.71,0.53
1849,0,own,687.73,688.01,0.00,,,1849,4105,0,"to,",699.71,700.02,0.83
1850,1,pants.,688.02,688.49,0.63,,,1850,4106,0,because,700.449999,700.709999,0.17
1851,0,She,688.92,689.09,0.23,,,1851,4107,0,when,700.709999,700.869999,0.30
1852,0,put,689.09,689.28,0.00,,,1852,4108,0,I,700.869999,700.949999,0.87
1853,0,them,689.28,689.45,0.10,,,1853,4109,0,came,700.959999,701.209999,0.50
1854,0,side,689.45,689.7,0.03,,,1854,4110,0,back,701.209999,701.409999,0.80
1855,0,by,689.71,689.88,0.80,,,1855,4111,0,"outside,",701.43,702.07,0.37
1856,0,side.,689.89,690.29,1.00,,,1856,4112,0,he,702.16,702.44,0.80
1857,0,"Voila,",691.41,691.65,0.00,,,1857,4113,0,was,702.440001,702.650001,0.93
1858,0,a,692.13,692.25,0.10,,,1858,4114,0,gone.,702.65,703.15,0.80
1859,0,match!,692.25,692.95,0.50,,,1859,4115,0,I,703.86,703.97,0.67
1860,0,Tully,693.59,693.78,0.30,,,1860,4116,0,looked,703.97,704.2,0.30
1861,0,exclaimed.,694.4,694.41,0.20,,,1861,4117,0,everywhere.,704.25,704.98,0.60
1862,0,Megan,695.3,695.58,0.20,,,1862,4118,0,I,705.67,705.79,0.33
1863,0,made,695.58,695.74,0.00,,,1863,4119,0,knew,705.79,705.99,0.00
1864,0,a,695.74,695.8,0.97,,,1864,4120,0,I'd,705.99,706.11,0.00
1865,0,face,695.8,696.17,0.37,,,1865,4121,0,get,706.11,706.23,0.10
1866,0,like,696.17,696.33,0.00,,,1866,4122,0,in,706.23,706.34,0.50
1867,0,she'd,696.33,696.54,0.53,,,1867,4123,0,big,706.36,706.6,0.00
1868,0,just,696.54,696.75,0.03,,,1868,4124,1,trouble,706.61,707,1.00
1869,0,had,696.75,696.87,0.00,,,1869,4125,0,when,707,707.13,0.03
1870,0,a,696.87,696.93,0.87,,,1870,4126,0,my,707.13,707.26,0.77
1871,0,bite,696.929999,697.209999,0.00,,,1871,4127,0,parents,707.26,707.66,0.67
